2023-11-06 01:23:24,079 INFO    StreamThr :46709 [internal.py:wandb_internal():87] W&B internal server running at pid: 46709, started at: 2023-11-06 01:23:24.079052
2023-11-06 01:23:27,851 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 3
2023-11-06 01:23:27,851 DEBUG   SenderThread:46709 [sender.py:send():334] send: telemetry
2023-11-06 01:23:27,851 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:27,851 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 3
2023-11-06 01:23:27,851 DEBUG   SenderThread:46709 [sender.py:send():334] send: stats
2023-11-06 01:23:27,851 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:27,851 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 3
2023-11-06 01:23:27,851 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 4
2023-11-06 01:23:27,851 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:27,851 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 4
2023-11-06 01:23:27,851 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:27,851 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 4
2023-11-06 01:23:27,851 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 5
2023-11-06 01:23:27,851 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:27,851 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 5
2023-11-06 01:23:27,852 DEBUG   SenderThread:46709 [sender.py:send():334] send: summary
2023-11-06 01:23:27,852 INFO    SenderThread:46709 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-11-06 01:23:27,852 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:27,852 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 5
2023-11-06 01:23:27,852 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 6
2023-11-06 01:23:27,852 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:27,852 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 6
2023-11-06 01:23:27,852 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:27,852 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 6
2023-11-06 01:23:27,854 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: status_report
2023-11-06 01:23:28,140 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 7
2023-11-06 01:23:28,140 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:28,140 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 7
2023-11-06 01:23:28,140 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:28,140 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 7
2023-11-06 01:23:28,398 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-06 01:23:28,688 INFO    Thread-13 :46709 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/config.yaml
2023-11-06 01:23:28,688 INFO    Thread-13 :46709 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/wandb-summary.json
2023-11-06 01:23:29,463 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 8
2023-11-06 01:23:29,463 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: poll_exit
2023-11-06 01:23:29,463 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:29,463 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 8
2023-11-06 01:23:29,463 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:29,463 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 8
2023-11-06 01:23:29,467 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 9
2023-11-06 01:23:29,467 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:29,467 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 9
2023-11-06 01:23:29,467 DEBUG   SenderThread:46709 [sender.py:send():334] send: artifact
2023-11-06 01:23:29,692 INFO    Thread-13 :46709 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/output.log
2023-11-06 01:23:30,697 INFO    SenderThread:46709 [sender.py:send_artifact():1415] sent artifact job-https___github.com_Maszin-Learning_ZPS_QPL_ML.git_main.py - {'id': 'QXJ0aWZhY3Q6NjI5MzIxMDcx', 'digest': 'a67b85fa4b59064715d5bc20f334bd52', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Maszin-Learning_ZPS_QPL_ML.git_main.py', 'alias': 'v5'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMjk1NTc2NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjI5MzIxMDcx', 'versionIndex': 5}}, 'version': 'v5'}
2023-11-06 01:23:30,697 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:30,697 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 9
2023-11-06 01:23:30,697 INFO    SenderThread:46709 [dir_watcher.py:finish():362] shutting down directory watcher
2023-11-06 01:23:31,698 INFO    SenderThread:46709 [dir_watcher.py:finish():392] scan: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files
2023-11-06 01:23:31,698 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/requirements.txt requirements.txt
2023-11-06 01:23:31,698 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/output.log output.log
2023-11-06 01:23:31,702 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/config.yaml config.yaml
2023-11-06 01:23:31,706 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/wandb-summary.json wandb-summary.json
2023-11-06 01:23:31,710 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/conda-environment.yaml conda-environment.yaml
2023-11-06 01:23:31,714 INFO    SenderThread:46709 [dir_watcher.py:finish():406] scan save: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/wandb-metadata.json wandb-metadata.json
2023-11-06 01:23:31,717 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 10
2023-11-06 01:23:31,717 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:31,718 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 10
2023-11-06 01:23:31,718 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:31,719 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 10
2023-11-06 01:23:31,719 INFO    SenderThread:46709 [file_pusher.py:finish():160] shutting down file pusher
2023-11-06 01:23:32,228 INFO    Thread-17 :46709 [upload_job.py:push():143] Uploaded file /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/requirements.txt
2023-11-06 01:23:32,291 INFO    Thread-19 :46709 [upload_job.py:push():143] Uploaded file /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/config.yaml
2023-11-06 01:23:32,306 INFO    Thread-18 :46709 [upload_job.py:push():143] Uploaded file /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/output.log
2023-11-06 01:23:32,316 INFO    Thread-20 :46709 [upload_job.py:push():143] Uploaded file /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/wandb-summary.json
2023-11-06 01:23:32,336 INFO    Thread-21 :46709 [upload_job.py:push():143] Uploaded file /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/files/conda-environment.yaml
2023-11-06 01:23:32,540 INFO    Thread-12 :46709 [sender.py:transition_state():585] send defer: 11
2023-11-06 01:23:32,540 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:32,540 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 11
2023-11-06 01:23:32,540 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:32,541 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 11
2023-11-06 01:23:32,541 INFO    SenderThread:46709 [file_pusher.py:join():165] waiting for file pusher
2023-11-06 01:23:32,541 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 12
2023-11-06 01:23:32,541 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:32,541 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 12
2023-11-06 01:23:32,541 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:32,541 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 12
2023-11-06 01:23:32,744 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 13
2023-11-06 01:23:32,745 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:32,745 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 13
2023-11-06 01:23:32,745 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:32,745 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 13
2023-11-06 01:23:32,745 INFO    SenderThread:46709 [sender.py:transition_state():585] send defer: 14
2023-11-06 01:23:32,746 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: defer
2023-11-06 01:23:32,746 DEBUG   SenderThread:46709 [sender.py:send():334] send: final
2023-11-06 01:23:32,746 INFO    HandlerThread:46709 [handler.py:handle_request_defer():170] handle defer: 14
2023-11-06 01:23:32,746 DEBUG   SenderThread:46709 [sender.py:send():334] send: footer
2023-11-06 01:23:32,746 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: defer
2023-11-06 01:23:32,746 INFO    SenderThread:46709 [sender.py:send_request_defer():581] handle sender defer: 14
2023-11-06 01:23:32,747 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-06 01:23:32,747 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: poll_exit
2023-11-06 01:23:32,747 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: server_info
2023-11-06 01:23:32,748 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: get_summary
2023-11-06 01:23:32,748 DEBUG   SenderThread:46709 [sender.py:send_request():361] send_request: server_info
2023-11-06 01:23:32,751 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: sampled_history
2023-11-06 01:23:32,963 INFO    MainThread:46709 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-11-06 01:23:32,964 INFO    MainThread:46709 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-11-06 01:23:32,964 INFO    MainThread:46709 [wandb_run.py:_footer_sync_info():3383] logging synced files
2023-11-06 01:23:32,964 DEBUG   HandlerThread:46709 [handler.py:handle_request():144] handle_request: shutdown
2023-11-06 01:23:32,964 INFO    HandlerThread:46709 [handler.py:finish():841] shutting down handler
2023-11-06 01:23:33,751 INFO    WriterThread:46709 [datastore.py:close():299] close: /Users/michalchrzanowski/Library/CloudStorage/GoogleDrive-mp.chrzanowsk3@student.uw.edu.pl/My Drive/Files/Programming/ZPS_QPL_ML/wandb/run-20231106_012324-a8w5hdhw/run-a8w5hdhw.wandb
2023-11-06 01:23:33,965 INFO    SenderThread:46709 [sender.py:finish():1491] shutting down sender
2023-11-06 01:23:33,965 INFO    SenderThread:46709 [file_pusher.py:finish():160] shutting down file pusher
2023-11-06 01:23:33,965 INFO    SenderThread:46709 [file_pusher.py:join():165] waiting for file pusher
